ExperimentID;Network;Section;Element;@timestamp;p
"2020-02-14T08:21:03.559";"Network1";"Section1";"Streb";"2020-02-14T08:21:03.784";-26.4953
"2020-02-14T08:21:03.559";"Network1";"Section1";"Streb";"2020-02-14T08:21:03.934";-57.4948
