ExperimentID;Network;Section;Element;@timestamp;q
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:17.306";6.50754
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:17.456";5.70236
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:17.606";5.6905
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:17.756";6.09735
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:17.906";6.31039
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:18.056";6.21817
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:18.206";6.10708
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:18.356";6.2404
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:18.506";6.82842
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:18.656";8.00493
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:18.806";9.35201
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:18.956";9.88763
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:19.106";9.16759
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:19.256";8.054
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:19.406";7.69756
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:19.556";8.09896
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:19.706";8.41409
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:19.856";8.2713
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:20.006";7.98046
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:20.156";7.75408
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:20.306";7.47079
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:20.456";7.12374
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:20.606";6.95312
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:20.756";7.06849
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:20.906";7.23975
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:21.056";7.16618
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:21.206";6.84175
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:21.356";6.56025
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:21.506";6.54405
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:21.656";6.64409
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:21.806";6.51299
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:21.956";6.04965
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:22.106";5.5447
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:22.256";5.36733
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:22.406";5.6232
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:22.556";6.1528
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:22.706";6.73721
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:22.856";7.22187
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:23.006";7.53055
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:23.156";7.66542
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:23.306";7.68047
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:23.456";7.622
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:23.606";7.51444
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:23.756";7.39173
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:23.906";7.28843
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:24.056";7.20369
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:24.206";7.12435
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:24.356";7.07987
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:24.506";7.12008
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:24.656";7.22588
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:24.806";7.29881
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:24.956";7.28613
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:25.106";7.28063
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:25.256";7.42938
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:25.406";7.74426
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:25.556";8.06068
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:25.706";8.20096
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:25.856";8.13316
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:26.006";7.94373
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:26.156";7.70203
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:26.306";7.41679
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:26.456";7.12252
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:26.606";6.93714
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:26.756";6.97531
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:26.906";7.21159
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:27.056";7.46963
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:27.206";7.56533
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:27.356";7.45806
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:27.506";7.26478
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:27.656";7.13703
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:27.806";7.12882
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:27.956";7.17484
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:28.106";7.17588
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:28.256";7.0889
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:28.406";6.93843
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:28.556";6.76382
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:28.706";6.57905
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:28.856";6.38813
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:29.006";6.2208
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:29.156";6.13253
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:29.306";6.16946
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:29.456";6.3431
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:29.606";6.63098
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:29.756";6.97818
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:29.906";7.29264
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:30.056";7.46763
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:30.206";7.44752
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:30.356";7.28538
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:30.506";7.11944
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:30.656";7.06919
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:30.806";7.14435
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:30.956";7.25418
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:31.106";7.30263
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:31.256";7.27276
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:31.406";7.22763
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:31.556";7.24306
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:31.706";7.34453
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:31.856";7.50002
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:32.006";7.65843
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:32.156";7.78813
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:32.306";7.88432
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:32.456";7.94981
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:32.606";7.97337
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:32.756";7.92667
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:32.906";7.78375
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:33.056";7.54975
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:33.206";7.27685
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:33.356";7.0499
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:33.506";6.94363
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:33.656";6.97711
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:33.806";7.10066
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:33.956";7.22934
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:34.106";7.29846
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:34.256";7.29673
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:34.406";7.25406
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:34.556";7.20334
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:34.706";7.15521
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:34.856";7.10261
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:35.006";7.03809
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:35.156";6.9605
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:35.306";6.86965
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:35.456";6.76373
