ExperimentID;Network;Section;Element;@timestamp;p
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:17.310";-20.6097
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:17.460";-77.5875
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:17.610";-105.166
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:17.760";-88.9982
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:17.910";-67.7175
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:18.060";-63.3824
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:18.210";-68.119
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:18.360";-70.3996
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:18.510";-69.7898
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:18.660";-69.7181
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:18.810";-69.3349
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:18.960";-63.5649
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:19.110";-44.0242
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:19.260";-2.75968
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:19.410";55.992
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:19.560";109.94
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:19.710";134.92
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:19.860";130.606
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:20.010";124.745
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:20.160";144.69
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:20.310";186.17
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:20.460";218.687
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:20.610";220.025
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:20.760";196.333
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:20.910";169.676
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:21.060";155.127
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:21.210";152.628
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:21.360";155.082
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:21.510";157.432
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:21.660";156.413
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:21.810";145.496
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:21.960";116.145
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:22.110";66.9357
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:22.260";8.41266
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:22.410";-44.2496
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:22.560";-81.862
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:22.710";-103.995
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:22.860";-115.229
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:23.010";-120.953
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:23.160";-124.04
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:23.310";-123.14
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:23.460";-115.647
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:23.610";-103.197
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:23.760";-91.5391
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:23.910";-83.9144
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:24.060";-78.1918
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:24.210";-72.6529
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:24.360";-70.8897
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:24.510";-77.1026
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:24.660";-88.1593
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:24.810";-94.1201
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:24.960";-87.0335
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:25.110";-67.0385
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:25.260";-39.6563
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:25.410";-9.7346
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:25.560";20.2757
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:25.710";47.9057
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:25.860";69.7113
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:26.010";83.7893
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:26.160";92.1314
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:26.310";99.3721
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:26.460";108.861
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:26.610";119.758
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:26.760";127.811
