ExperimentID;Network;Section;Element;@timestamp;p
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:17.285";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:17.435";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:17.585";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:17.735";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:17.885";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:18.035";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:18.185";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:18.335";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:18.485";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:18.635";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:18.785";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:18.935";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:19.085";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:19.235";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:19.385";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:19.535";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:19.685";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:19.835";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:19.985";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:20.135";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:20.285";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:20.435";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:20.585";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:20.735";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:20.885";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:21.035";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:21.185";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:21.335";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:21.485";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:21.635";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:21.785";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:21.935";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:22.085";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:22.235";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:22.385";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:22.535";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:22.685";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:22.835";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:22.985";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:23.135";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:23.285";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:23.435";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:23.585";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:23.735";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:23.885";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:24.035";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:24.185";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:24.335";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:24.485";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:24.635";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:24.785";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:24.935";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:25.085";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:25.235";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:25.385";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:25.535";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:25.685";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:25.835";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:25.985";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:26.135";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:26.285";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:26.435";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:26.585";242.6
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:26.735";242.6
