ExperimentID;Network;Section;Element;@timestamp;qm
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:20.446";0.132104
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:20.596";0.121885
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:20.746";0.115086
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:20.896";0.114081
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:21.046";0.12082
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:21.196";0.131616
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:21.346";0.138054
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:21.496";0.136793
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:21.646";0.132254
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:21.796";0.13029
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:21.946";0.133371
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:22.096";0.140418
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:22.246";0.149174
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:22.396";0.15773
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:22.546";0.164059
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:22.696";0.165992
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:22.846";0.16252
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:22.996";0.155203
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:23.146";0.14823
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:23.296";0.145978
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:23.446";0.149191
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:23.596";0.153737
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:23.746";0.154549
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:23.896";0.150192
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:24.046";0.143052
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:24.196";0.136489
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:24.346";0.132536
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:24.496";0.131703
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:24.646";0.133723
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:24.796";0.137364
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:24.946";0.140023
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:25.096";0.139107
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:25.246";0.134282
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:25.396";0.127695
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:25.546";0.121993
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:25.696";0.118592
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:25.846";0.117879
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:25.996";0.120601
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:26.146";0.127993
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:26.296";0.13953
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:26.446";0.151143
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:26.596";0.157552
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:26.746";0.156649
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:26.896";0.150924
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:27.046";0.145275
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:27.196";0.143542
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:27.346";0.145846
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:27.496";0.148765
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:27.646";0.148787
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:27.796";0.145424
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:27.946";0.141095
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:28.096";0.13891
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:28.246";0.140416
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:28.396";0.144647
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:28.546";0.149194
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:28.696";0.152266
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:28.846";0.15367
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:28.996";0.154231
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:29.146";0.154641
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:29.296";0.154728
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:29.446";0.153625
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:29.596";0.150666
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:29.746";0.146254
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:29.896";0.141977
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:30.046";0.139758
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:30.196";0.140515
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:30.346";0.143342
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:30.496";0.146183
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:30.646";0.14748
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:30.796";0.147126
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:30.946";0.146038
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:31.096";0.145092
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:31.246";0.144414
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:31.396";0.143533
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:31.546";0.142094
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:31.696";0.140255
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:31.846";0.138483
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:31.996";0.137103
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:32.146";0.136003
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:32.296";0.134732
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:32.446";0.132979
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:32.596";0.131034
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:32.746";0.129853
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:32.896";0.130578
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:33.046";0.133762
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:33.196";0.138761
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:33.346";0.143902
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:33.496";0.147431
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:33.646";0.148497
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:33.796";0.147414
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:33.946";0.145242
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:34.096";0.143166
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:34.246";0.142059
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:34.396";0.142286
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:34.546";0.143636
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:34.696";0.145374
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:34.846";0.146599
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:34.996";0.146833
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:35.146";0.146416
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:35.296";0.146305
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:35.446";0.147369
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:35.596";0.149674
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:35.746";0.152383
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:35.896";0.154332
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:36.046";0.154758
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:36.196";0.153565
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:36.346";0.151116
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:36.496";0.147913
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:36.646";0.144492
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:36.796";0.141464
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:36.946";0.13949
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:37.096";0.139061
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:37.246";0.140187
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:37.396";0.142261
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:37.546";0.144267
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:37.696";0.145285
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:37.846";0.144947
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:37.996";0.143583
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:38.146";0.141973
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:38.296";0.140839
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:38.446";0.140382
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:38.596";0.140155
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:38.746";0.13944
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:38.896";0.13785
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:39.046";0.135678
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:39.196";0.133733
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:39.346";0.132806
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:39.496";0.133194
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:39.646";0.134629
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:39.796";0.136617
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:39.946";0.138818
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:40.096";0.141091
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:40.246";0.143264
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:40.396";0.144954
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:40.546";0.145696
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:40.696";0.145267
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:40.846";0.143938
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:40.996";0.142404
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:41.146";0.141436
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:41.296";0.141476
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:41.446";0.142431
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:41.596";0.143796
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:41.746";0.14503
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:41.896";0.145886
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:42.046";0.14649
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:42.196";0.147145
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:42.346";0.148045
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:42.496";0.149111
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:42.646";0.150039
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:42.796";0.150486
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:42.946";0.150227
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:43.096";0.149208
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:43.246";0.147523
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:43.396";0.145375
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:43.546";0.143079
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:43.696";0.141041
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:43.846";0.139684
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:43.996";0.13929
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:44.146";0.139853
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:44.296";0.141032
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:44.446";0.142269
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:44.596";0.143021
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:44.746";0.142982
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:44.896";0.14218
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:45.046";0.140923
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:45.196";0.139615
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:45.346";0.138552
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:45.496";0.137802
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:45.646";0.13722
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:45.796";0.1366
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:45.946";0.135845
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:46.096";0.135072
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:46.246";0.134578
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:46.396";0.134708
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:46.546";0.135669
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:46.696";0.137397
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:46.846";0.139546
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:46.996";0.141613
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:47.146";0.143139
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:47.296";0.143881
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:47.446";0.143849
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:47.596";0.143254
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:47.746";0.142399
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:47.896";0.141595
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:48.046";0.141112
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:48.196";0.141135
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:48.346";0.141712
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:48.496";0.142716
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:48.646";0.143886
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:48.796";0.144938
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:48.946";0.145712
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:49.096";0.146229
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:49.246";0.146627
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:49.396";0.147013
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:49.546";0.147339
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:49.696";0.147401
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:49.846";0.146959
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:49.996";0.1459
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:50.146";0.144329
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:50.296";0.142546
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:50.446";0.140919
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:50.596";0.139746
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:50.746";0.139167
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:50.896";0.139154
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:51.046";0.139559
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:51.196";0.140172
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:51.346";0.140759
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:51.496";0.141095
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:51.646";0.141008
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:51.796";0.140443
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:51.946";0.139491
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:52.096";0.138369
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:52.246";0.13732
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:52.396";0.136514
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:52.546";0.135981
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:52.696";0.135645
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:52.846";0.13542
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:52.996";0.135302
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:53.146";0.135395
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:53.296";0.135846
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:53.446";0.136739
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:53.596";0.138015
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:53.746";0.139468
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:53.896";0.140811
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:54.046";0.141786
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:54.196";0.142246
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:54.346";0.14219
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:54.496";0.141748
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:54.646";0.141134
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:54.796";0.140591
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:54.946";0.140328
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:55.096";0.14047
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:55.246";0.141018
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:55.396";0.141857
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:55.546";0.1428
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:55.696";0.143658
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:55.846";0.144305
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:55.996";0.144703
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:56.146";0.144884
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:56.296";0.144892
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:56.446";0.144742
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:56.596";0.144399
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:56.746";0.143801
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:56.896";0.142913
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:57.046";0.141777
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:57.196";0.140533
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:57.346";0.139392
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:57.496";0.138565
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:57.646";0.138184
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:57.796";0.138251
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:57.946";0.138631
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:58.096";0.139109
