ExperimentID;Network;Section;Element;@timestamp;p
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:17.294";0
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:17.444";0.388641
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:17.594";16.7125
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:17.744";88.6385
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:17.894";206.139
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:18.044";290.452
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:18.194";309.677
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:18.344";309.717
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:18.494";314.394
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:18.644";305.08
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:18.794";286.46
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:18.944";282.923
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:19.094";290.061
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:19.244";284.426
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:19.394";261.664
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:19.544";239.845
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:19.694";240.963
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:19.844";274.85
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:19.994";326.778
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:20.144";362.892
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:20.294";361.577
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:20.444";336.586
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:20.594";317.957
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:20.744";314.732
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:20.894";309.446
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:21.044";286.528
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:21.194";251.924
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:21.344";223.473
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:21.494";213.456
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:21.644";223.279
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:21.794";245.728
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:21.944";267.842
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:22.094";277.474
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:22.244";272.151
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:22.394";260.447
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:22.544";253.077
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:22.694";252.879
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:22.844";252.698
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:22.994";241.945
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:23.144";216.439
