ExperimentID;Network;Section;Element;@timestamp;qm
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:49.545";9.58022
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:49.695";9.57947
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:49.845";9.58125
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:49.995";9.58416
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:50.145";9.58782
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:50.295";9.59294
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:50.445";9.59997
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:50.595";9.60748
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:50.745";9.61204
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:50.895";9.61013
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:51.045";9.60116
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:51.195";9.58881
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:51.345";9.57917
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:51.495";9.57678
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:51.645";9.58161
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:51.795";9.58962
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:51.945";9.59614
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:52.095";9.59925
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:52.245";9.60026
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:52.395";9.60145
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:52.545";9.6036
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:52.695";9.60547
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:52.845";9.60518
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:52.995";9.60192
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:53.145";9.59614
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:53.295";9.58865
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:53.445";9.57976
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:53.595";9.56948
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:53.745";9.55852
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:53.895";9.54878
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:54.045";9.54274
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:54.195";9.54188
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:54.345";9.54528
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:54.495";9.54982
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:54.645";9.55193
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:54.795";9.54975
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:54.945";9.544
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:55.095";9.53696
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:55.245";9.53039
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:55.395";9.52437
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:55.545";9.51777
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:55.695";9.50982
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:55.845";9.50125
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:55.995";9.49387
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:56.145";9.48907
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:56.295";9.4869
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:56.445";9.48636
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:56.595";9.48668
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:56.745";9.48805
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:56.895";9.49112
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:57.045";9.49583
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:57.195";9.5008
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:57.345";9.50398
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:57.495";9.50404
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:57.645";9.50126
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:57.795";9.49715
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:57.945";9.49321
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:58.095";9.49012
