ExperimentID;Network;Section;Element;@timestamp;q
"2020-02-14T08:21:03.559";"Network1";"Section1";"Streb";"2020-02-14T08:21:03.784";5.42429
"2020-02-14T08:21:03.559";"Network1";"Section1";"Streb";"2020-02-14T08:21:03.934";5.35149
