ExperimentID;Network;Section;Element;@timestamp;p
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:17.309";0
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:17.459";0
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:17.609";-2.56101
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:17.759";-21.4572
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:17.909";-63.7596
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:18.059";-100.312
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:18.209";-98.5255
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:18.359";-72.46
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:18.509";-58.5141
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:18.659";-63.7344
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:18.809";-70.5864
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:18.959";-70.5184
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:19.109";-68.2743
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:19.259";-65.6538
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:19.409";-54.8616
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:19.559";-22.8042
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:19.709";39.8613
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:19.859";124.585
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:20.009";198.303
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:20.159";224.285
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:20.309";199.123
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:20.459";161.325
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:20.609";152.478
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:20.759";174.467
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:20.909";195.837
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:21.059";194.294
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:21.209";175.542
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:21.359";150.663
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:21.509";115.577
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:21.659";63.6028
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:21.809";6.46606
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:21.959";-30.6568
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:22.109";-33.9258
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:22.259";-14.4497
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:22.409";2.60213
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:22.559";-0.490282
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:22.709";-22.5544
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:22.859";-50.3007
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:23.009";-73.5283
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:23.159";-91.6757
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:23.309";-106.693
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:23.459";-114.92
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:23.609";-110.666
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:23.759";-96.3729
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:23.909";-83.7812
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:24.059";-82.3544
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:24.209";-88.7444
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:24.359";-90.3106
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:24.509";-78.3573
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:24.659";-55.6722
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:24.809";-31.1966
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:24.959";-10.4635
"2020-02-13T18:57:17.077";"Network1";"Section1";"VS";"2020-02-13T18:57:25.109";6.33702
