ExperimentID;Network;Section;Element;@timestamp;q
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:17.295";0.0734633
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:17.445";0.595192
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:17.595";0.947326
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:17.745";0.9861
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:17.895";1.03197
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:18.045";1.11039
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:18.195";1.16288
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:18.345";1.1941
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:18.495";1.22701
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:18.645";1.30382
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:18.795";1.4834
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:18.945";1.77568
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:19.095";2.06807
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:19.245";2.19563
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:19.395";2.10289
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:19.545";1.90904
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:19.695";1.80083
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:19.845";1.82987
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:19.995";1.87538
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:20.145";1.83526
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:20.295";1.72392
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:20.445";1.58417
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:20.595";1.42341
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:20.745";1.26837
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:20.895";1.20955
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:21.045";1.31351
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:21.195";1.50333
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:21.345";1.61776
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:21.495";1.58368
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:21.645";1.47015
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:21.795";1.39629
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:21.945";1.40464
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:22.095";1.43675
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:22.245";1.43972
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:22.395";1.44588
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:22.545";1.52254
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:22.695";1.67089
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:22.845";1.80719
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:22.995";1.8485
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:23.145";1.78942
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:23.295";1.69702
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:23.445";1.65066
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:23.595";1.67518
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:23.745";1.72263
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:23.895";1.72469
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:24.045";1.65792
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:24.195";1.55605
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:24.345";1.47273
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:24.495";1.44168
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:24.645";1.4672
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:24.795";1.53242
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:24.945";1.60229
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:25.095";1.6339
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:25.245";1.60714
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:25.395";1.54727
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:25.545";1.50556
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:25.695";1.50956
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:25.845";1.53829
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:25.995";1.55673
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:26.145";1.56298
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:26.295";1.58481
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:26.445";1.63436
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:26.595";1.68406
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:26.745";1.69581
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:26.895";1.664
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:27.045";1.62222
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:27.195";1.61023
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:27.345";1.63504
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:27.495";1.66521
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:27.645";1.66371
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:27.795";1.62229
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:27.945";1.56553
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:28.095";1.52818
