ExperimentID;Network;Section;Element;@timestamp;q
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:17.294";7.17916
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:17.444";7.15844
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:17.594";7.22368
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:17.744";7.85882
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:17.894";9.3616
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:18.044";10.6763
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:18.194";10.5586
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:18.344";9.66356
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:18.494";9.49266
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:18.644";10.052
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:18.794";10.3184
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:18.944";10.0588
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:19.094";9.78201
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:19.244";9.64355
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:19.394";9.33972
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:19.544";8.6921
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:19.694";7.87456
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:19.844";7.22905
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:19.994";6.99515
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:20.144";7.119
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:20.294";7.30469
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:20.444";7.31029
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:20.594";7.16072
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:20.744";7.01574
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:20.894";6.89779
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:21.044";6.66779
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:21.194";6.25396
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:21.344";5.78286
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:21.494";5.44278
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:21.644";5.29021
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:21.794";5.23724
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:21.944";5.19181
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:22.094";5.16372
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:22.244";5.2247
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:22.394";5.38306
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:22.544";5.53743
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:22.694";5.58707
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:22.844";5.56115
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:22.994";5.58109
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:23.144";5.70903
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:23.294";5.91077
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:23.444";6.1717
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:23.594";6.54492
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:23.744";7.02389
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:23.894";7.44354
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:24.044";7.60803
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:24.194";7.5164
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:24.344";7.40212
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:24.494";7.52694
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:24.644";7.95136
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:24.794";8.50891
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:24.944";8.97856
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:25.094";9.25667
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:25.244";9.36985
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:25.394";9.37149
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:25.544";9.2793
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:25.694";9.1175
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:25.844";8.96731
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:25.994";8.91943
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:26.144";8.9665
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:26.294";8.9748
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:26.444";8.79391
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:26.594";8.39588
"2020-02-13T18:57:17.077";"Network1";"Section1";"OS";"2020-02-13T18:57:26.744";7.89516
