ExperimentID;Network;Section;Element;@timestamp;p
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:17.295";-27.2813
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:17.445";-58.5154
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:17.595";-35.8499
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:17.745";-22.0924
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:17.895";-26.2861
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:18.045";-28.0598
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:18.195";-27.3401
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:18.345";-26.8525
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:18.495";-26.0356
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:18.645";-20.6856
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:18.795";0.183867
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:18.945";47.3339
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:19.095";115.75
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:19.245";182.014
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:19.395";221.245
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:19.545";225.088
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:19.695";208.882
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:19.845";197.083
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:19.995";198.559
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:20.145";207.658
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:20.295";220.357
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:20.445";235.643
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:20.595";247.603
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:20.745";246.936
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:20.895";232.451
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:21.045";216.128
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:21.195";211.364
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:21.345";219.224
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:21.495";229.492
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:21.645";230.648
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:21.795";219.472
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:21.945";200.786
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:22.095";175.579
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:22.245";135.76
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:22.395";75.8407
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:22.545";6.46602
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:22.695";-48.7174
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:22.845";-71.35
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:22.995";-61.8669
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:23.145";-37.147
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:23.295";-18.088
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:23.445";-15.7699
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:23.595";-25.2169
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:23.745";-32.9051
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:23.895";-30.4887
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:24.045";-20.8364
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:24.195";-12.7103
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:24.345";-11.8363
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:24.495";-17.4092
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:24.645";-24.9479
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:24.795";-29.6442
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:24.945";-27.558
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:25.095";-16.8078
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:25.245";1.2284
"2020-02-13T18:57:17.077";"Network1";"Section1";"AM";"2020-02-13T18:57:25.395";23.4824
