ExperimentID;Network;Section;Element;@timestamp;p
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:17.308";-93.1164
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:17.458";-104.767
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:17.608";-83.9112
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:17.758";-67.5222
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:17.908";-65.0421
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:18.058";-69.182
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:18.208";-70.2574
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:18.358";-69.6314
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:18.508";-70.2369
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:18.658";-69.9452
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:18.808";-64.1138
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:18.958";-44.3467
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:19.108";-1.80549
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:19.258";58.4136
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:19.408";111.769
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:19.558";133.085
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:19.708";122.119
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:19.858";105.911
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:20.008";110.925
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:20.158";137.486
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:20.308";169.253
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:20.458";195.632
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:20.608";211.71
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:20.758";208.548
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:20.908";181.93
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:21.058";148.045
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:21.208";134.185
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:21.358";148.951
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:21.508";171.968
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:21.658";177.557
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:21.808";159.883
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:21.958";129.739
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:22.108";93.267
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:22.258";43.8311
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:22.408";-22.9895
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:22.558";-93.5639
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:22.708";-141.87
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:22.858";-151.343
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:23.008";-129.831
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:23.158";-102.872
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:23.308";-92.3191
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:23.458";-100.321
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:23.608";-111.837
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:23.758";-111.171
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:23.908";-96.1065
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:24.058";-77.2512
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:24.208";-66.302
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:24.358";-67.3659
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:24.508";-77.6773
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:24.658";-91.2932
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:24.808";-100.215
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:24.958";-96.3725
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:25.108";-77.2591
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:25.258";-48.9234
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:25.408";-20.0347
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:25.558";7.32532
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:25.708";38.237
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:25.858";75.2398
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:26.008";110.694
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:26.158";132.006
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:26.308";134.305
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:26.458";125.615
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:26.608";118.866
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:26.758";120.085
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:26.908";125.053
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:27.058";126.495
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:27.208";122.877
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:27.358";119.557
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:27.508";122.44
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:27.658";131.751
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:27.808";141.784
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:27.958";145.709
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:28.108";140.586
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:28.258";128.59
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:28.408";114.199
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:28.558";100.347
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:28.708";86.5389
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:28.858";69.5085
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:29.008";45.5143
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:29.158";13.3132
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:29.308";-23.6667
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:29.458";-57.9746
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:29.608";-82.1068
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:29.758";-93.0674
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:29.908";-93.5236
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:30.058";-88.6649
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:30.208";-82.3494
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:30.358";-76.357
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:30.508";-72.1974
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:30.658";-71.8359
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:30.808";-75.84
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:30.958";-81.5181
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:31.108";-84.1609
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:31.258";-80.8709
"2020-02-13T18:57:17.077";"Network1";"Section1";"";"2020-02-13T18:57:31.408";-73.0824
